billing_account_id,billing_account_name,billing_account_bridge_id,customer_segment,created_date
bill_000446,Billing Account QD,bridge_000446,Small,2025-05-05
bill_000447,Billing Account QE,bridge_000447,Small,2026-03-10
bill_000448,Billing Account QF,bridge_000448,Small,2025-11-29
bill_000449,Billing Account QG,bridge_000449,Small,2025-11-28
bill_000450,Billing Account QH,bridge_000450,Small,2026-02-19
bill_000451,Billing Account QI,bridge_000451,Small,2025-10-12
bill_000452,Billing Account QJ,bridge_000452,Small,2025-10-04
bill_000453,Billing Account QK,bridge_000453,Small,2025-11-07
bill_000454,Billing Account QL,bridge_000454,Small,2024-12-03
bill_000455,Billing Account QM,bridge_000455,Small,2025-03-13
bill_000456,Billing Account QN,bridge_000456,Medium,2025-09-06
bill_000457,Billing Account QO,bridge_000457,Medium,2024-11-23
bill_000458,Billing Account QP,bridge_000458,Medium,2025-12-25
bill_000459,Billing Account QQ,bridge_000459,Small,2025-08-23
bill_000460,Billing Account QR,bridge_000460,Small,2026-01-28
bill_000461,Billing Account QS,bridge_000461,Medium,2025-07-04
bill_000462,Billing Account QT,bridge_000462,Small,2025-09-04
bill_000463,Billing Account QU,bridge_000463,Small,2025-02-21
bill_000464,Billing Account QV,bridge_000464,Small,2025-12-05
bill_000465,Billing Account QW,bridge_000465,Medium,2024-11-14
bill_000466,Billing Account QX,bridge_000466,Small,2025-11-21
bill_000467,Billing Account QY,bridge_000467,Small,2024-11-09
bill_000468,Billing Account QZ,bridge_000468,Small,2024-11-03
bill_000469,Billing Account RA,bridge_000469,Small,2025-07-27
bill_000470,Billing Account RB,bridge_000470,Small,2025-03-29
bill_000471,Billing Account RC,bridge_000471,Small,2024-11-30
bill_000472,Billing Account RD,bridge_000472,Small,2026-01-12
bill_000473,Billing Account RE,bridge_000473,Small,2025-02-07
bill_000474,Billing Account RF,bridge_000474,Small,2025-07-16
bill_000475,Billing Account RG,bridge_000475,Small,2026-03-28
bill_000476,Billing Account RH,bridge_000476,Small,2025-06-27
bill_000477,Billing Account RI,bridge_000477,Medium,2025-05-01
bill_000478,Billing Account RJ,bridge_000478,Small,2024-07-22
bill_000479,Billing Account RK,bridge_000479,Small,2025-08-28
bill_000480,Billing Account RL,bridge_000480,Medium,2025-08-10
bill_000481,Billing Account RM,bridge_000481,Small,2025-03-27
bill_000482,Billing Account RN,bridge_000482,Small,2025-02-21
bill_000483,Billing Account RO,bridge_000483,Small,2026-04-02
bill_000484,Billing Account RP,bridge_000484,Small,2024-11-27
bill_000485,Billing Account RQ,bridge_000485,Medium,2024-12-03
bill_000486,Billing Account RR,bridge_000486,Small,2025-07-07
bill_000487,Billing Account RS,bridge_000487,Small,2025-09-26
bill_000488,Billing Account RT,bridge_000488,Small,2025-06-07
bill_000489,Billing Account RU,bridge_000489,Small,2025-06-19
bill_000490,Billing Account RV,bridge_000490,Small,2025-09-10
bill_000491,Billing Account RW,bridge_000491,Small,2024-07-14
bill_000492,Billing Account RX,bridge_000492,Small,2025-09-24
bill_000493,Billing Account RY,bridge_000493,Small,2025-11-27
bill_000494,Billing Account RZ,bridge_000494,Small,2025-09-22
bill_000495,Billing Account SA,bridge_000495,Medium,2025-08-15
bill_000496,Billing Account SB,bridge_000496,Small,2026-04-19
bill_000497,Billing Account SC,bridge_000497,Small,2025-08-03
bill_000498,Billing Account SD,bridge_000498,Small,2026-01-26
bill_000499,Billing Account SE,bridge_000499,Small,2025-10-10
bill_000500,Billing Account SF,bridge_000500,Small,2024-12-30
bill_000501,Billing Account SG,bridge_000501,Small,2025-10-07
bill_000502,Billing Account SH,bridge_000502,Small,2024-11-02
bill_000503,Billing Account SI,bridge_000503,Medium,2025-01-05
bill_000504,Billing Account SJ,bridge_000504,Medium,2025-03-30
bill_000505,Billing Account SK,bridge_000505,Small,2025-10-22
bill_000506,Billing Account SL,bridge_000506,Small,2024-02-14
bill_000507,Billing Account SM,bridge_000507,Small,2025-01-25
bill_000508,Billing Account SN,bridge_000508,Small,2024-11-28
bill_000509,Billing Account SO,bridge_000509,Small,2024-07-23
bill_000510,Billing Account SP,bridge_000510,Small,2025-10-09
bill_000511,Billing Account SQ,bridge_000511,Small,2026-03-11
bill_000512,Billing Account SR,bridge_000512,Small,2024-11-19
bill_000513,Billing Account SS,bridge_000513,Medium,2025-04-25
bill_000514,Billing Account ST,bridge_000514,Small,2025-11-08
bill_000515,Billing Account SU,bridge_000515,Small,2025-07-03
bill_000516,Billing Account SV,bridge_000516,Small,2025-01-13
bill_000517,Billing Account SW,bridge_000517,Small,2025-09-08
bill_000518,Billing Account SX,bridge_000518,Small,2026-02-01
bill_000519,Billing Account SY,bridge_000519,Medium,2025-05-22
bill_000520,Billing Account SZ,bridge_000520,Small,2024-05-21
bill_000521,Billing Account TA,bridge_000521,Medium,2026-03-21
bill_000522,Billing Account TB,bridge_000522,Medium,2026-02-16
bill_000523,Billing Account TC,bridge_000523,Small,2025-10-23
bill_000524,Billing Account TD,bridge_000524,Small,2025-04-08
bill_000525,Billing Account TE,bridge_000525,Small,2024-10-21
bill_000526,Billing Account TF,bridge_000526,Small,2025-05-26
bill_000527,Billing Account TG,bridge_000527,Small,2025-11-23
bill_000528,Billing Account TH,bridge_000528,Small,2026-02-20
bill_000529,Billing Account TI,bridge_000529,Small,2024-11-12
bill_000530,Billing Account TJ,bridge_000530,Small,2025-07-18
bill_000531,Billing Account TK,bridge_000531,Small,2026-04-19
bill_000532,Billing Account TL,bridge_000532,Small,2025-04-26
bill_000533,Billing Account TM,bridge_000533,Medium,2025-12-31
bill_000534,Billing Account TN,bridge_000534,Medium,2024-10-18
bill_000535,Billing Account TO,bridge_000535,Medium,2024-11-08
bill_000536,Billing Account TP,bridge_000536,Small,2025-04-02
bill_000537,Billing Account TQ,bridge_000537,Small,2026-02-03
bill_000538,Billing Account TR,bridge_000538,Small,2025-02-20
bill_000539,Billing Account TS,bridge_000539,Small,2026-01-20
bill_000540,Billing Account TT,bridge_000540,Medium,2024-11-09
bill_000541,Billing Account TU,bridge_000541,Small,2024-11-03
bill_000542,Billing Account TV,bridge_000542,Small,2025-07-22
bill_000543,Billing Account TW,bridge_000543,Medium,2025-01-19
bill_000544,Billing Account TX,bridge_000544,Small,2025-09-11
bill_000545,Billing Account TY,bridge_000545,Small,2025-10-19
bill_000546,Billing Account TZ,bridge_000546,Medium,2025-08-06
bill_000547,Billing Account UA,bridge_000547,Small,2025-08-06
bill_000548,Billing Account UB,bridge_000548,Small,2025-06-21
bill_000549,Billing Account UC,bridge_000549,Small,2026-02-18
bill_000550,Billing Account UD,bridge_000550,Medium,2026-04-02
bill_000551,Billing Account UE,bridge_000551,Small,2024-08-29
bill_000552,Billing Account UF,bridge_000552,Medium,2025-06-28
bill_000553,Billing Account UG,bridge_000553,Small,2025-02-07
bill_000554,Billing Account UH,bridge_000554,Small,2025-08-25
bill_000555,Billing Account UI,bridge_000555,Small,2024-10-17
bill_000556,Billing Account UJ,bridge_000556,Small,2025-06-16
bill_000557,Billing Account UK,bridge_000557,Small,2025-09-23
bill_000558,Billing Account UL,bridge_000558,Small,2025-12-29
bill_000559,Billing Account UM,bridge_000559,Small,2024-09-29
bill_000560,Billing Account UN,bridge_000560,Small,2025-09-19
bill_000561,Billing Account UO,bridge_000561,Small,2025-09-13
bill_000562,Billing Account UP,bridge_000562,Medium,2026-02-22
bill_000563,Billing Account UQ,bridge_000563,Small,2025-09-08
bill_000564,Billing Account UR,bridge_000564,Medium,2025-07-14
bill_000565,Billing Account US,bridge_000565,Small,2025-12-29
bill_000566,Billing Account UT,bridge_000566,Small,2025-08-02
bill_000567,Billing Account UU,bridge_000567,Small,2025-06-13
bill_000568,Billing Account UV,bridge_000568,Medium,2025-11-13
bill_000569,Billing Account UW,bridge_000569,Large,2025-11-11
bill_000570,Billing Account UX,bridge_000570,Small,2025-11-15
bill_000571,Billing Account UY,bridge_000571,Small,2026-01-09
bill_000572,Billing Account UZ,bridge_000572,Small,2025-08-08
bill_000573,Billing Account VA,bridge_000573,Small,2025-11-24
bill_000574,Billing Account VB,bridge_000574,Small,2026-01-05
bill_000575,Billing Account VC,bridge_000575,Small,2024-07-12
bill_000576,Billing Account VD,bridge_000576,Medium,2025-03-05
bill_000577,Billing Account VE,bridge_000577,Small,2025-08-05
bill_000578,Billing Account VF,bridge_000578,Small,2026-03-02
bill_000579,Billing Account VG,bridge_000579,Small,2026-01-20
bill_000580,Billing Account VH,bridge_000580,Small,2024-08-04
bill_000581,Billing Account VI,bridge_000581,Small,2025-08-13
bill_000582,Billing Account VJ,bridge_000582,Small,2025-07-08
bill_000583,Billing Account VK,bridge_000583,Small,2024-09-07
bill_000584,Billing Account VL,bridge_000584,Small,2025-07-29
bill_000585,Billing Account VM,bridge_000585,Small,2026-01-12
bill_000586,Billing Account VN,bridge_000586,Small,2025-02-22
bill_000587,Billing Account VO,bridge_000587,Medium,2024-09-24
bill_000588,Billing Account VP,bridge_000588,Small,2024-07-28
bill_000589,Billing Account VQ,bridge_000589,Small,2025-12-09
bill_000590,Billing Account VR,bridge_000590,Medium,2024-09-20
bill_000591,Billing Account VS,bridge_000591,Small,2025-03-25
bill_000592,Billing Account VT,bridge_000592,Medium,2025-11-30
bill_000593,Billing Account VU,bridge_000593,Small,2025-01-28
bill_000594,Billing Account VV,bridge_000594,Small,2026-04-02
bill_000595,Billing Account VW,bridge_000595,Small,2025-09-27
bill_000596,Billing Account VX,bridge_000596,Small,2025-04-13
bill_000597,Billing Account VY,bridge_000597,Small,2026-02-28
bill_000598,Billing Account VZ,bridge_000598,Small,2025-07-01
bill_000599,Billing Account WA,bridge_000599,Small,2024-05-25
bill_000600,Billing Account WB,bridge_000600,Small,2025-08-23
bill_000601,Billing Account WC,bridge_000601,Small,2025-04-15
bill_000602,Billing Account WD,bridge_000602,Medium,2025-08-31
bill_000603,Billing Account WE,bridge_000603,Small,2025-12-31
bill_000604,Billing Account WF,bridge_000604,Small,2025-05-03
bill_000605,Billing Account WG,bridge_000605,Small,2025-04-17
bill_000606,Billing Account WH,bridge_000606,Small,2025-10-14
bill_000607,Billing Account WI,bridge_000607,Medium,2024-05-27
bill_000608,Billing Account WJ,bridge_000608,Small,2025-11-22
bill_000609,Billing Account WK,bridge_000609,Small,2025-09-28
bill_000610,Billing Account WL,bridge_000610,Small,2025-11-11
bill_000611,Billing Account WM,bridge_000611,Medium,2025-02-19
bill_000612,Billing Account WN,bridge_000612,Small,2025-09-07
bill_000613,Billing Account WO,bridge_000613,Medium,2026-03-14
bill_000614,Billing Account WP,bridge_000614,Small,2024-09-06
bill_000615,Billing Account WQ,bridge_000615,Small,2025-07-24
bill_000616,Billing Account WR,bridge_000616,Small,2025-03-22
bill_000617,Billing Account WS,bridge_000617,Small,2026-02-25
bill_000618,Billing Account WT,bridge_000618,Medium,2025-06-16
bill_000619,Billing Account WU,bridge_000619,Medium,2026-03-15
bill_000620,Billing Account WV,bridge_000620,Small,2026-03-15
bill_000621,Billing Account WW,bridge_000621,Small,2025-03-31
bill_000622,Billing Account WX,bridge_000622,Medium,2025-02-28
bill_000623,Billing Account WY,bridge_000623,Small,2025-02-18
bill_000624,Billing Account WZ,bridge_000624,Small,2025-09-14
bill_000625,Billing Account XA,bridge_000625,Small,2025-12-23
bill_000626,Billing Account XB,bridge_000626,Small,2026-02-27
bill_000627,Billing Account XC,bridge_000627,Small,2025-12-16
bill_000628,Billing Account XD,bridge_000628,Small,2024-06-03
bill_000629,Billing Account XE,bridge_000629,Small,2025-11-18
bill_000630,Billing Account XF,bridge_000630,Small,2025-07-28
bill_000631,Billing Account XG,bridge_000631,Small,2025-11-16
bill_000632,Billing Account XH,bridge_000632,Small,2026-01-05
bill_000633,Billing Account XI,bridge_000633,Medium,2026-04-19
bill_000634,Billing Account XJ,bridge_000634,Small,2025-11-16
bill_000635,Billing Account XK,bridge_000635,Small,2025-09-12
bill_000636,Billing Account XL,bridge_000636,Unknown,2024-06-05
bill_000637,Billing Account XM,bridge_000637,Small,2026-01-14
bill_000638,Billing Account XN,bridge_000638,Small,2025-06-17
bill_000639,Billing Account XO,bridge_000639,Small,2025-06-28
bill_000640,Billing Account XP,bridge_000640,Small,2025-01-12
bill_000641,Billing Account XQ,bridge_000641,Small,2025-06-23
bill_000642,Billing Account XR,bridge_000642,Small,2024-04-26
bill_000643,Billing Account XS,bridge_000643,Small,2024-08-02
bill_000644,Billing Account XT,bridge_000644,Small,2025-04-17
bill_000645,Billing Account XU,bridge_000645,Medium,2024-12-30
bill_000646,Billing Account XV,bridge_000646,Small,2025-12-27
bill_000647,Billing Account XW,bridge_000647,Medium,2024-12-28
bill_000648,Billing Account XX,bridge_000648,Medium,2025-09-23
bill_000649,Billing Account XY,bridge_000649,Small,2024-11-12
bill_000650,Billing Account XZ,bridge_000650,Small,2025-11-28
bill_000651,Billing Account YA,bridge_000651,Small,2026-04-10
bill_000652,Billing Account YB,bridge_000652,Small,2025-05-08
bill_000653,Billing Account YC,bridge_000653,Small,2026-03-01
bill_000654,Billing Account YD,bridge_000654,Small,2025-10-22
bill_000655,Billing Account YE,bridge_000655,Medium,2024-09-18
bill_000656,Billing Account YF,bridge_000656,Medium,2025-09-29
bill_000657,Billing Account YG,bridge_000657,Small,2024-11-08
bill_000658,Billing Account YH,bridge_000658,Small,2026-02-16
bill_000659,Billing Account YI,bridge_000659,Small,2026-02-15
bill_000660,Billing Account YJ,bridge_000660,Small,2024-09-17
bill_000661,Billing Account YK,bridge_000661,Small,2025-05-21
bill_000662,Billing Account YL,bridge_000662,Medium,2025-06-05
bill_000663,Billing Account YM,bridge_000663,Medium,2025-06-25
bill_000664,Billing Account YN,bridge_000664,Small,2025-06-26
bill_000665,Billing Account YO,bridge_000665,Large,2025-11-11
bill_000666,Billing Account YP,bridge_000666,Medium,2026-01-17
bill_000667,Billing Account YQ,bridge_000667,Small,2026-01-28
bill_000668,Billing Account YR,bridge_000668,Small,2024-12-13
bill_000669,Billing Account YS,bridge_000669,Small,2026-01-25
bill_000670,Billing Account YT,bridge_000670,Small,2026-03-23
bill_000671,Billing Account YU,bridge_000671,Medium,2025-05-14
bill_000672,Billing Account YV,bridge_000672,Small,2025-02-08
bill_000673,Billing Account YW,bridge_000673,Small,2024-11-25
bill_000674,Billing Account YX,bridge_000674,Small,2026-01-12
bill_000675,Billing Account YY,bridge_000675,Small,2024-06-16
bill_000676,Billing Account YZ,bridge_000676,Small,2025-03-18
bill_000677,Billing Account ZA,bridge_000677,Medium,2026-03-21
bill_000678,Billing Account ZB,bridge_000678,Medium,2025-07-22
bill_000679,Billing Account ZC,bridge_000679,Small,2025-12-08
bill_000680,Billing Account ZD,bridge_000680,Small,2025-06-09
bill_000681,Billing Account ZE,bridge_000681,Small,2024-07-21
bill_000682,Billing Account ZF,bridge_000682,Small,2026-03-01
bill_000683,Billing Account ZG,bridge_000683,Small,2026-03-28
bill_000684,Billing Account ZH,bridge_000684,Small,2025-04-02
bill_000685,Billing Account ZI,bridge_000685,Small,2025-10-31
bill_000686,Billing Account ZJ,bridge_000686,Small,2025-07-24
bill_000687,Billing Account ZK,bridge_000687,Small,2026-02-20
bill_000688,Billing Account ZL,bridge_000688,Small,2025-01-23
bill_000689,Billing Account ZM,bridge_000689,Medium,2026-04-01
bill_000690,Billing Account ZN,bridge_000690,Large,2026-01-11
bill_000691,Billing Account ZO,bridge_000691,Small,2025-12-15
bill_000692,Billing Account ZP,bridge_000692,Small,2026-04-26
bill_000693,Billing Account ZQ,bridge_000693,Medium,2025-04-18
bill_000694,Billing Account ZR,bridge_000694,Small,2024-08-31
bill_000695,Billing Account ZS,bridge_000695,Small,2024-10-22
bill_000696,Billing Account ZT,bridge_000696,Unknown,2024-10-22
bill_000697,Billing Account ZU,bridge_000697,Small,2025-03-18
bill_000698,Billing Account ZV,bridge_000698,Small,2026-03-23
bill_000699,Billing Account ZW,bridge_000699,Small,2025-10-29
bill_000700,Billing Account ZX,bridge_000700,Small,2025-05-15
bill_000701,Billing Account ZY,bridge_000701,Small,2025-12-03
bill_000702,Billing Account ZZ,bridge_000702,Small,2024-08-24
bill_000703,Billing Account AAA,bridge_000703,Small,2026-02-17
bill_000704,Billing Account AAB,bridge_000704,Medium,2025-07-04
bill_000705,Billing Account AAC,bridge_000705,Small,2026-04-29
bill_000706,Billing Account AAD,bridge_000706,Medium,2025-09-03
bill_000707,Billing Account AAE,bridge_000707,Small,2025-11-30
bill_000708,Billing Account AAF,bridge_000708,Medium,2025-04-10
bill_000709,Billing Account AAG,bridge_000709,Small,2025-09-14
bill_000710,Billing Account AAH,bridge_000710,Small,2025-10-26
bill_000711,Billing Account AAI,bridge_000711,Small,2025-11-13
bill_000712,Billing Account AAJ,bridge_000712,Small,2024-12-17
bill_000713,Billing Account AAK,bridge_000713,Large,2025-11-25
bill_000714,Billing Account AAL,bridge_000714,Small,2024-10-15
bill_000715,Billing Account AAM,bridge_000715,Small,2025-07-06
bill_000716,Billing Account AAN,bridge_000716,Small,2025-10-29
bill_000717,Billing Account AAO,bridge_000717,Small,2025-07-14
bill_000718,Billing Account AAP,bridge_000718,Small,2024-07-31
bill_000719,Billing Account AAQ,bridge_000719,Large,2024-12-13
bill_000720,Billing Account AAR,bridge_000720,Small,2025-10-13
bill_000721,Billing Account AAS,bridge_000721,Small,2024-12-21
bill_000722,Billing Account AAT,bridge_000722,Small,2024-12-12
